"Aktarılan Hizmetler","Anahtar Uzunluğu","Ağ Adresi","Ağ Hesap Adı","Ağ Hesap Etki Alanı","Bağlantı Noktası","Bağlantılı Oturum Açma Kimliği",ComputerName,"Ek_Bilgi",EventCode,EventType,Guid,"Güvenlik Kimliği","Hedef Hesap Adı","Hedef Hesap Etki Alanı","Hedef Sunucu Adı","Hesap Adı","Hesap Etki Alanı",HostUrl,IMPHASH,"Kaynak Ağ Adresi","Kaynak Bağlantı Noktası",Keywords,"Kimlik Doğrulama Paketi","Kimliğe Bürünme Düzeyi","Kısıtlanmış Yönetici Modu",LogName,MD5,Message,Name,"Okuma İşlemi",OpCode,"Oturum Açma GUID'si","Oturum Açma Kimliği","Oturum Açma Türü","Oturum Açma İşlemi","Oturum Türü","Paket Adı (yalnızca NTLM)",ProcessID,RecordNumber,SHA1,SHA256,"Sanal_Hesap",SourceName,SystemTime,TaskCategory,ThreadID,Type,UserID,"Yükseltilmiş Belirteç",ZoneId,"_raw","_time",count,eventtype,host,index,linecount,maxLines,outputMode,punct,source,sourcetype,"splunk_server","splunk_server_group","technique_id","technique_name",timeFormat,xmlns,"Çağıran İş İstasyonu","İş İstasyonu Adı","İşlem Adı","İşlem Kimliği"
,,,,,,,,,,,"'{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'",,,,,,,,,,,,,,,,,,"'Microsoft-Windows-Sysmon'",,,,,,,,,"'3768'",,,,,,"'2024-10-22T23:37:53.5843981Z'",,"'4756'",,"'S-1-5-18'",,,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>13</EventID><Version>2</Version><Level>4</Level><Task>13</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2024-10-22T23:37:53.5843981Z'/><EventRecordID>94641</EventRecordID><Correlation/><Execution ProcessID='3768' ThreadID='4756'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>target-PC.furkan.local</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='EventType'>SetValue</Data><Data Name='UtcTime'>2024-10-22 23:37:53.583</Data><Data Name='ProcessGuid'>{d65c0252-3749-6718-db0c-000000002400}</Data><Data Name='ProcessId'>9032</Data><Data Name='Image'>C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='TargetObject'>HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-1320782582-4191448823-1366989374-1104\\Device\HarddiskVolume2\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='Details'>Binary Data</Data><Data Name='User'>FURKAN\bsever</Data></EventData></Event>","2024-10-22T23:37:53.000+0000",,,"TARGET-PC",endpoint,1,,,"<_='://../////'><><_='--'_='{----}'/><></><></><><","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",splunk,,,,,"'http://schemas.microsoft.com/win/2004/08/events/event'",,,,
,,,,,,,,,,,"'{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'",,,,,,,,,,,,,,,,,,"'Microsoft-Windows-Sysmon'",,,,,,,,,"'3768'",,,,,,"'2024-10-22T23:37:51.5493384Z'",,"'4756'",,"'S-1-5-18'",,,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>13</EventID><Version>2</Version><Level>4</Level><Task>13</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2024-10-22T23:37:51.5493384Z'/><EventRecordID>94640</EventRecordID><Correlation/><Execution ProcessID='3768' ThreadID='4756'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>target-PC.furkan.local</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='EventType'>SetValue</Data><Data Name='UtcTime'>2024-10-22 23:37:51.548</Data><Data Name='ProcessGuid'>{d65c0252-1212-6718-b807-000000002400}</Data><Data Name='ProcessId'>8476</Data><Data Name='Image'>C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='TargetObject'>HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-1320782582-4191448823-1366989374-1104\\Device\HarddiskVolume2\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='Details'>Binary Data</Data><Data Name='User'>FURKAN\bsever</Data></EventData></Event>","2024-10-22T23:37:51.000+0000",,,"TARGET-PC",endpoint,1,,,"<_='://../////'><><_='--'_='{----}'/><></><></><><","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",splunk,,,,,"'http://schemas.microsoft.com/win/2004/08/events/event'",,,,
,,,,,,,,,,,"'{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'",,,,,,,,,,,,,,,,,,"'Microsoft-Windows-Sysmon'",,,,,,,,,"'3768'",,,,,,"'2024-10-22T23:37:47.4759730Z'",,"'4756'",,"'S-1-5-18'",,,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>13</EventID><Version>2</Version><Level>4</Level><Task>13</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2024-10-22T23:37:47.4759730Z'/><EventRecordID>94639</EventRecordID><Correlation/><Execution ProcessID='3768' ThreadID='4756'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>target-PC.furkan.local</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='EventType'>SetValue</Data><Data Name='UtcTime'>2024-10-22 23:37:47.474</Data><Data Name='ProcessGuid'>{d65c0252-324b-6718-370c-000000002400}</Data><Data Name='ProcessId'>3244</Data><Data Name='Image'>C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='TargetObject'>HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-1320782582-4191448823-1366989374-1104\\Device\HarddiskVolume2\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='Details'>Binary Data</Data><Data Name='User'>FURKAN\bsever</Data></EventData></Event>","2024-10-22T23:37:47.000+0000",,,"TARGET-PC",endpoint,1,,,"<_='://../////'><><_='--'_='{----}'/><></><></><><","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",splunk,,,,,"'http://schemas.microsoft.com/win/2004/08/events/event'",,,,
,,,,,,,,,,,"'{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'",,,,,,,,,,,,,,,,,,"'Microsoft-Windows-Sysmon'",,,,,,,,,"'3768'",,,,,,"'2024-10-22T23:37:45.4309154Z'",,"'4756'",,"'S-1-5-18'",,,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>13</EventID><Version>2</Version><Level>4</Level><Task>13</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2024-10-22T23:37:45.4309154Z'/><EventRecordID>94638</EventRecordID><Correlation/><Execution ProcessID='3768' ThreadID='4756'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>target-PC.furkan.local</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='EventType'>SetValue</Data><Data Name='UtcTime'>2024-10-22 23:37:45.429</Data><Data Name='ProcessGuid'>{d65c0252-1212-6718-b807-000000002400}</Data><Data Name='ProcessId'>8476</Data><Data Name='Image'>C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='TargetObject'>HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-1320782582-4191448823-1366989374-1104\\Device\HarddiskVolume2\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='Details'>Binary Data</Data><Data Name='User'>FURKAN\bsever</Data></EventData></Event>","2024-10-22T23:37:45.000+0000",,,"TARGET-PC",endpoint,1,,,"<_='://../////'><><_='--'_='{----}'/><></><></><><","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",splunk,,,,,"'http://schemas.microsoft.com/win/2004/08/events/event'",,,,
,,,,,,,,,,,"'{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'",,,,,,,,,,,,,,,,,,"'Microsoft-Windows-Sysmon'",,,,,,,,,"'3768'",,,,,,"'2024-10-22T23:36:55.8050176Z'",,"'4756'",,"'S-1-5-18'",,,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>13</EventID><Version>2</Version><Level>4</Level><Task>13</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2024-10-22T23:36:55.8050176Z'/><EventRecordID>94633</EventRecordID><Correlation/><Execution ProcessID='3768' ThreadID='4756'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>target-PC.furkan.local</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='EventType'>SetValue</Data><Data Name='UtcTime'>2024-10-22 23:36:55.803</Data><Data Name='ProcessGuid'>{d65c0252-36f7-6718-cf0c-000000002400}</Data><Data Name='ProcessId'>696</Data><Data Name='Image'>C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='TargetObject'>HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-1320782582-4191448823-1366989374-1104\\Device\HarddiskVolume2\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='Details'>Binary Data</Data><Data Name='User'>FURKAN\bsever</Data></EventData></Event>","2024-10-22T23:36:55.000+0000",,,"TARGET-PC",endpoint,1,,,"<_='://../////'><><_='--'_='{----}'/><></><></><><","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",splunk,,,,,"'http://schemas.microsoft.com/win/2004/08/events/event'",,,,
,,,,,,,,,,,"'{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'",,,,,,,,,,,,,,,,,,"'Microsoft-Windows-Sysmon'",,,,,,,,,"'3768'",,,,,,"'2024-10-22T23:36:23.7312710Z'",,"'4756'",,"'S-1-5-18'",,,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>13</EventID><Version>2</Version><Level>4</Level><Task>13</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2024-10-22T23:36:23.7312710Z'/><EventRecordID>94632</EventRecordID><Correlation/><Execution ProcessID='3768' ThreadID='4756'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>target-PC.furkan.local</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='EventType'>SetValue</Data><Data Name='UtcTime'>2024-10-22 23:36:23.729</Data><Data Name='ProcessGuid'>{d65c0252-1212-6718-b807-000000002400}</Data><Data Name='ProcessId'>8476</Data><Data Name='Image'>C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='TargetObject'>HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-1320782582-4191448823-1366989374-1104\\Device\HarddiskVolume2\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='Details'>Binary Data</Data><Data Name='User'>FURKAN\bsever</Data></EventData></Event>","2024-10-22T23:36:23.000+0000",,,"TARGET-PC",endpoint,1,,,"<_='://../////'><><_='--'_='{----}'/><></><></><><","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",splunk,,,,,"'http://schemas.microsoft.com/win/2004/08/events/event'",,,,
,,,,,,,"target-PC.furkan.local",,4797,0,,"S-1-5-21-1320782582-4191448823-1366989374-1104",WDAGUtilityAccount,"TARGET-PC",,bsever,FURKAN,,,,,"Denetleme Başarısı",,,,Security,,"Hesapta boş parola olup olmadığı sorgulanmaya çalışıldı.

Konu:
	Güvenlik Kimliği:		S-1-5-21-1320782582-4191448823-1366989374-1104
	Hesap Adı:		bsever
	Hesap Etki Alanı:		FURKAN
	Oturum Açma Kimliği:		0x1391CE5

Ek Bilgi:
	Çağıran İş İstasyonu:	TARGET-PC
	Hedef Hesap Adı:	WDAGUtilityAccount
	Hedef Hesap Etki Alanı:	TARGET-PC",,,Bilgi,,0x1391CE5,,,,,,20092,,,,"Microsoft Windows security auditing.",,"User Account Management",,Bilgi,,,,"10/23/2024 02:34:59 AM
LogName=Security
EventCode=4797
EventType=0
ComputerName=target-PC.furkan.local
SourceName=Microsoft Windows security auditing.
Type=Bilgi
RecordNumber=20092
Keywords=Denetleme Başarısı
TaskCategory=User Account Management
OpCode=Bilgi
Message=Hesapta boş parola olup olmadığı sorgulanmaya çalışıldı.

Konu:
	Güvenlik Kimliği:		S-1-5-21-1320782582-4191448823-1366989374-1104
	Hesap Adı:		bsever
	Hesap Etki Alanı:		FURKAN
	Oturum Açma Kimliği:		0x1391CE5

Ek Bilgi:
	Çağıran İş İstasyonu:	TARGET-PC
	Hedef Hesap Adı:	WDAGUtilityAccount
	Hedef Hesap Etki Alanı:	TARGET-PC","2024-10-22T23:34:59.000+0000",,,"TARGET-PC",endpoint,23,,,"//_::_====-..=___.===_=__==______.\r\r:\rt_:tt-------","WinEventLog:Security","WinEventLog:Security",splunk,,,,,,"TARGET-PC",,,
,,,,,,,"target-PC.furkan.local",,4797,0,,"S-1-5-21-1320782582-4191448823-1366989374-1104","VarsayılanHesap","TARGET-PC",,bsever,FURKAN,,,,,"Denetleme Başarısı",,,,Security,,"Hesapta boş parola olup olmadığı sorgulanmaya çalışıldı.

Konu:
	Güvenlik Kimliği:		S-1-5-21-1320782582-4191448823-1366989374-1104
	Hesap Adı:		bsever
	Hesap Etki Alanı:		FURKAN
	Oturum Açma Kimliği:		0x1391CE5

Ek Bilgi:
	Çağıran İş İstasyonu:	TARGET-PC
	Hedef Hesap Adı:	VarsayılanHesap
	Hedef Hesap Etki Alanı:	TARGET-PC",,,Bilgi,,0x1391CE5,,,,,,20091,,,,"Microsoft Windows security auditing.",,"User Account Management",,Bilgi,,,,"10/23/2024 02:34:59 AM
LogName=Security
EventCode=4797
EventType=0
ComputerName=target-PC.furkan.local
SourceName=Microsoft Windows security auditing.
Type=Bilgi
RecordNumber=20091
Keywords=Denetleme Başarısı
TaskCategory=User Account Management
OpCode=Bilgi
Message=Hesapta boş parola olup olmadığı sorgulanmaya çalışıldı.

Konu:
	Güvenlik Kimliği:		S-1-5-21-1320782582-4191448823-1366989374-1104
	Hesap Adı:		bsever
	Hesap Etki Alanı:		FURKAN
	Oturum Açma Kimliği:		0x1391CE5

Ek Bilgi:
	Çağıran İş İstasyonu:	TARGET-PC
	Hedef Hesap Adı:	VarsayılanHesap
	Hedef Hesap Etki Alanı:	TARGET-PC","2024-10-22T23:34:59.000+0000",,,"TARGET-PC",endpoint,23,,,"//_::_====-..=___.===_=__==______.\r\r:\rt_:tt-------","WinEventLog:Security","WinEventLog:Security",splunk,,,,,,"TARGET-PC",,,
,,,,,,,"target-PC.furkan.local",,4797,0,,"S-1-5-21-1320782582-4191448823-1366989374-1104","T1136.001_PowerShell","TARGET-PC",,bsever,FURKAN,,,,,"Denetleme Başarısı",,,,Security,,"Hesapta boş parola olup olmadığı sorgulanmaya çalışıldı.

Konu:
	Güvenlik Kimliği:		S-1-5-21-1320782582-4191448823-1366989374-1104
	Hesap Adı:		bsever
	Hesap Etki Alanı:		FURKAN
	Oturum Açma Kimliği:		0x1391CE5

Ek Bilgi:
	Çağıran İş İstasyonu:	TARGET-PC
	Hedef Hesap Adı:	T1136.001_PowerShell
	Hedef Hesap Etki Alanı:	TARGET-PC",,,Bilgi,,0x1391CE5,,,,,,20090,,,,"Microsoft Windows security auditing.",,"User Account Management",,Bilgi,,,,"10/23/2024 02:34:59 AM
LogName=Security
EventCode=4797
EventType=0
ComputerName=target-PC.furkan.local
SourceName=Microsoft Windows security auditing.
Type=Bilgi
RecordNumber=20090
Keywords=Denetleme Başarısı
TaskCategory=User Account Management
OpCode=Bilgi
Message=Hesapta boş parola olup olmadığı sorgulanmaya çalışıldı.

Konu:
	Güvenlik Kimliği:		S-1-5-21-1320782582-4191448823-1366989374-1104
	Hesap Adı:		bsever
	Hesap Etki Alanı:		FURKAN
	Oturum Açma Kimliği:		0x1391CE5

Ek Bilgi:
	Çağıran İş İstasyonu:	TARGET-PC
	Hedef Hesap Adı:	T1136.001_PowerShell
	Hedef Hesap Etki Alanı:	TARGET-PC","2024-10-22T23:34:59.000+0000",,,"TARGET-PC",endpoint,23,,,"//_::_====-..=___.===_=__==______.\r\r:\rt_:tt-------","WinEventLog:Security","WinEventLog:Security",splunk,,,,,,"TARGET-PC",,,
,,,,,,,"target-PC.furkan.local",,4797,0,,"S-1-5-21-1320782582-4191448823-1366989374-1104","T1136.001_Admin","TARGET-PC",,bsever,FURKAN,,,,,"Denetleme Başarısı",,,,Security,,"Hesapta boş parola olup olmadığı sorgulanmaya çalışıldı.

Konu:
	Güvenlik Kimliği:		S-1-5-21-1320782582-4191448823-1366989374-1104
	Hesap Adı:		bsever
	Hesap Etki Alanı:		FURKAN
	Oturum Açma Kimliği:		0x1391CE5

Ek Bilgi:
	Çağıran İş İstasyonu:	TARGET-PC
	Hedef Hesap Adı:	T1136.001_Admin
	Hedef Hesap Etki Alanı:	TARGET-PC",,,Bilgi,,0x1391CE5,,,,,,20089,,,,"Microsoft Windows security auditing.",,"User Account Management",,Bilgi,,,,"10/23/2024 02:34:59 AM
LogName=Security
EventCode=4797
EventType=0
ComputerName=target-PC.furkan.local
SourceName=Microsoft Windows security auditing.
Type=Bilgi
RecordNumber=20089
Keywords=Denetleme Başarısı
TaskCategory=User Account Management
OpCode=Bilgi
Message=Hesapta boş parola olup olmadığı sorgulanmaya çalışıldı.

Konu:
	Güvenlik Kimliği:		S-1-5-21-1320782582-4191448823-1366989374-1104
	Hesap Adı:		bsever
	Hesap Etki Alanı:		FURKAN
	Oturum Açma Kimliği:		0x1391CE5

Ek Bilgi:
	Çağıran İş İstasyonu:	TARGET-PC
	Hedef Hesap Adı:	T1136.001_Admin
	Hedef Hesap Etki Alanı:	TARGET-PC","2024-10-22T23:34:59.000+0000",,,"TARGET-PC",endpoint,23,,,"//_::_====-..=___.===_=__==______.\r\r:\rt_:tt-------","WinEventLog:Security","WinEventLog:Security",splunk,,,,,,"TARGET-PC",,,
,,,,,,,"target-PC.furkan.local",,4797,0,,"S-1-5-21-1320782582-4191448823-1366989374-1104",Guest,"TARGET-PC",,bsever,FURKAN,,,,,"Denetleme Başarısı",,,,Security,,"Hesapta boş parola olup olmadığı sorgulanmaya çalışıldı.

Konu:
	Güvenlik Kimliği:		S-1-5-21-1320782582-4191448823-1366989374-1104
	Hesap Adı:		bsever
	Hesap Etki Alanı:		FURKAN
	Oturum Açma Kimliği:		0x1391CE5

Ek Bilgi:
	Çağıran İş İstasyonu:	TARGET-PC
	Hedef Hesap Adı:	Guest
	Hedef Hesap Etki Alanı:	TARGET-PC",,,Bilgi,,0x1391CE5,,,,,,20088,,,,"Microsoft Windows security auditing.",,"User Account Management",,Bilgi,,,,"10/23/2024 02:34:59 AM
LogName=Security
EventCode=4797
EventType=0
ComputerName=target-PC.furkan.local
SourceName=Microsoft Windows security auditing.
Type=Bilgi
RecordNumber=20088
Keywords=Denetleme Başarısı
TaskCategory=User Account Management
OpCode=Bilgi
Message=Hesapta boş parola olup olmadığı sorgulanmaya çalışıldı.

Konu:
	Güvenlik Kimliği:		S-1-5-21-1320782582-4191448823-1366989374-1104
	Hesap Adı:		bsever
	Hesap Etki Alanı:		FURKAN
	Oturum Açma Kimliği:		0x1391CE5

Ek Bilgi:
	Çağıran İş İstasyonu:	TARGET-PC
	Hedef Hesap Adı:	Guest
	Hedef Hesap Etki Alanı:	TARGET-PC","2024-10-22T23:34:59.000+0000",,,"TARGET-PC",endpoint,23,,,"//_::_====-..=___.===_=__==______.\r\r:\rt_:tt-------","WinEventLog:Security","WinEventLog:Security",splunk,,,,,,"TARGET-PC",,,
,,,,,,,"target-PC.furkan.local",,4797,0,,"S-1-5-21-1320782582-4191448823-1366989374-1104",demo,"TARGET-PC",,bsever,FURKAN,,,,,"Denetleme Başarısı",,,,Security,,"Hesapta boş parola olup olmadığı sorgulanmaya çalışıldı.

Konu:
	Güvenlik Kimliği:		S-1-5-21-1320782582-4191448823-1366989374-1104
	Hesap Adı:		bsever
	Hesap Etki Alanı:		FURKAN
	Oturum Açma Kimliği:		0x1391CE5

Ek Bilgi:
	Çağıran İş İstasyonu:	TARGET-PC
	Hedef Hesap Adı:	demo
	Hedef Hesap Etki Alanı:	TARGET-PC",,,Bilgi,,0x1391CE5,,,,,,20087,,,,"Microsoft Windows security auditing.",,"User Account Management",,Bilgi,,,,"10/23/2024 02:34:59 AM
LogName=Security
EventCode=4797
EventType=0
ComputerName=target-PC.furkan.local
SourceName=Microsoft Windows security auditing.
Type=Bilgi
RecordNumber=20087
Keywords=Denetleme Başarısı
TaskCategory=User Account Management
OpCode=Bilgi
Message=Hesapta boş parola olup olmadığı sorgulanmaya çalışıldı.

Konu:
	Güvenlik Kimliği:		S-1-5-21-1320782582-4191448823-1366989374-1104
	Hesap Adı:		bsever
	Hesap Etki Alanı:		FURKAN
	Oturum Açma Kimliği:		0x1391CE5

Ek Bilgi:
	Çağıran İş İstasyonu:	TARGET-PC
	Hedef Hesap Adı:	demo
	Hedef Hesap Etki Alanı:	TARGET-PC","2024-10-22T23:34:59.000+0000",,,"TARGET-PC",endpoint,23,,,"//_::_====-..=___.===_=__==______.\r\r:\rt_:tt-------","WinEventLog:Security","WinEventLog:Security",splunk,,,,,,"TARGET-PC",,,
,,,,,,,"target-PC.furkan.local",,4797,0,,"S-1-5-21-1320782582-4191448823-1366989374-1104",Administrator,"TARGET-PC",,bsever,FURKAN,,,,,"Denetleme Başarısı",,,,Security,,"Hesapta boş parola olup olmadığı sorgulanmaya çalışıldı.

Konu:
	Güvenlik Kimliği:		S-1-5-21-1320782582-4191448823-1366989374-1104
	Hesap Adı:		bsever
	Hesap Etki Alanı:		FURKAN
	Oturum Açma Kimliği:		0x1391CE5

Ek Bilgi:
	Çağıran İş İstasyonu:	TARGET-PC
	Hedef Hesap Adı:	Administrator
	Hedef Hesap Etki Alanı:	TARGET-PC",,,Bilgi,,0x1391CE5,,,,,,20086,,,,"Microsoft Windows security auditing.",,"User Account Management",,Bilgi,,,,"10/23/2024 02:34:59 AM
LogName=Security
EventCode=4797
EventType=0
ComputerName=target-PC.furkan.local
SourceName=Microsoft Windows security auditing.
Type=Bilgi
RecordNumber=20086
Keywords=Denetleme Başarısı
TaskCategory=User Account Management
OpCode=Bilgi
Message=Hesapta boş parola olup olmadığı sorgulanmaya çalışıldı.

Konu:
	Güvenlik Kimliği:		S-1-5-21-1320782582-4191448823-1366989374-1104
	Hesap Adı:		bsever
	Hesap Etki Alanı:		FURKAN
	Oturum Açma Kimliği:		0x1391CE5

Ek Bilgi:
	Çağıran İş İstasyonu:	TARGET-PC
	Hedef Hesap Adı:	Administrator
	Hedef Hesap Etki Alanı:	TARGET-PC","2024-10-22T23:34:59.000+0000",,,"TARGET-PC",endpoint,23,,,"//_::_====-..=___.===_=__==______.\r\r:\rt_:tt-------","WinEventLog:Security","WinEventLog:Security",splunk,,,,,,"TARGET-PC",,,
